256.ring1,-98.35083616,51.81166804,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.34286455,51.81121017,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.34774634,51.81267596,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.35445683,51.8120746,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.35996859,51.81416374,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.36077204,51.82780976,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.59360015,51.82759661,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.59383527,51.88578056,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.7355859,51.88563269,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.7349938,51.76976004,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
25.ring1,-71.89667169,45.44205292,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.9112112,45.44461487,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.91604328,45.44012817,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.92144205,45.44278245,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.9447671,45.43832701,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.95696724,45.43993471,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.96869068,45.42448751,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.98489453,45.40912192,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.98506503,45.38546158,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.95942515,45.38414005,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.96223368,45.37845921,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.96015941,45.37774695,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.9594931,45.3730585,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.963728,45.36916111,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.96507376,45.35962282,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.97086095,45.35565234,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.96492584,45.35038352,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.9541936,45.34897905,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.93706571,45.34986466,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.92954759,45.36046048,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.91401421,45.36038962,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.90476719,45.36219834,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.90449224,45.36018376,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.8763247,45.36053414,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
